Data is Provisional and subject to change. Data presented is reported as of 11/8/2021
CountyName,CumulativeCases,CasesChange,TotalTested,TotalTestedChange,Deaths,DeathsChange,ReportDate
Massac,1299,0,10728,34,36,0,3/14/2021 12:00:00 AM
McDonough,2350,3,42862,78,41,0,3/14/2021 12:00:00 AM
McHenry,24900,35,282349,741,268,0,3/14/2021 12:00:00 AM
McLean,14914,18,269449,689,162,0,3/14/2021 12:00:00 AM
Menard,1056,0,16728,72,8,0,3/14/2021 12:00:00 AM
Mercer,1295,0,15505,16,33,0,3/14/2021 12:00:00 AM
Monroe,4116,0,37699,47,89,0,3/14/2021 12:00:00 AM
Montgomery,3562,2,60745,949,71,0,3/14/2021 12:00:00 AM
Morgan,3643,1,51251,149,78,0,3/14/2021 12:00:00 AM
Moultrie,1513,3,21374,103,24,0,3/14/2021 12:00:00 AM
Ogle,5166,10,53342,93,76,0,3/14/2021 12:00:00 AM
Peoria,17224,24,265372,497,268,0,3/14/2021 12:00:00 AM
Perry,3091,1,40005,602,59,0,3/14/2021 12:00:00 AM
Piatt,1367,3,27441,65,14,0,3/14/2021 12:00:00 AM
Pike,1716,2,16460,25,50,0,3/14/2021 12:00:00 AM
Pope,288,0,2733,10,3,0,3/14/2021 12:00:00 AM
Pulaski,673,1,5644,24,7,1,3/14/2021 12:00:00 AM
Putnam,427,0,5529,20,3,0,3/14/2021 12:00:00 AM
Randolph,3999,0,48134,76,80,0,3/14/2021 12:00:00 AM
Richland,1645,0,22235,36,39,0,3/14/2021 12:00:00 AM
Rock Island,13337,25,170220,398,290,1,3/14/2021 12:00:00 AM
Saline,2369,0,30535,84,49,0,3/14/2021 12:00:00 AM
Sangamon,16413,16,317847,1078,225,0,3/14/2021 12:00:00 AM
Schuyler,683,0,10916,11,5,0,3/14/2021 12:00:00 AM
Scott,451,0,7687,19,1,0,3/14/2021 12:00:00 AM
Shelby,2178,1,23145,98,35,0,3/14/2021 12:00:00 AM
St. Clair,26077,28,325920,1010,481,1,3/14/2021 12:00:00 AM
Stark,546,0,7849,54,23,0,3/14/2021 12:00:00 AM
Stephenson,4172,7,49749,199,78,0,3/14/2021 12:00:00 AM
Tazewell,13860,15,186392,314,242,0,3/14/2021 12:00:00 AM
Union,2214,1,30970,94,39,0,3/14/2021 12:00:00 AM
Vermilion,8723,5,116894,259,119,0,3/14/2021 12:00:00 AM
Wabash,1308,0,12507,16,12,0,3/14/2021 12:00:00 AM
Warren,1667,0,16141,97,44,0,3/14/2021 12:00:00 AM
Washington,1597,2,11710,20,25,0,3/14/2021 12:00:00 AM
Wayne,1694,-1,14921,34,49,0,3/14/2021 12:00:00 AM
White,1632,-2,21389,73,25,0,3/14/2021 12:00:00 AM
Whiteside,6015,5,60061,165,151,1,3/14/2021 12:00:00 AM
Will,66597,80,766554,3345,922,1,3/14/2021 12:00:00 AM
Williamson,6939,13,88997,181,124,1,3/14/2021 12:00:00 AM
Winnebago,28612,33,338303,699,446,0,3/14/2021 12:00:00 AM
Woodford,3770,2,58350,84,60,0,3/14/2021 12:00:00 AM
Adams,8051,-1,132313,156,115,0,3/15/2021 12:00:00 AM
Alexander,453,0,5153,7,10,0,3/15/2021 12:00:00 AM
Bond,1919,0,28222,12,24,0,3/15/2021 12:00:00 AM
Boone,5989,1,52962,72,70,0,3/15/2021 12:00:00 AM
Brown,675,0,21970,24,6,0,3/15/2021 12:00:00 AM
Bureau,3376,3,38837,61,78,0,3/15/2021 12:00:00 AM
Calhoun,485,0,5219,4,2,0,3/15/2021 12:00:00 AM
Carroll,1595,0,18389,13,35,0,3/15/2021 12:00:00 AM
Cass,1899,0,18427,8,24,0,3/15/2021 12:00:00 AM
Champaign,18481,18,1906695,5816,132,0,3/15/2021 12:00:00 AM
Chicago,249422,175,3539468,8712,4956,4,3/15/2021 12:00:00 AM
Christian,3359,2,46311,65,71,0,3/15/2021 12:00:00 AM
Clark,1696,1,14892,42,32,0,3/15/2021 12:00:00 AM
Clay,1445,1,14335,13,42,0,3/15/2021 12:00:00 AM
Clinton,5603,0,57261,142,89,0,3/15/2021 12:00:00 AM
Coles,5314,5,70877,98,93,0,3/15/2021 12:00:00 AM
Cook,233860,134,3217359,6333,4565,3,3/15/2021 12:00:00 AM
Crawford,2019,1,30872,23,24,0,3/15/2021 12:00:00 AM
Cumberland,1225,1,11041,44,18,0,3/15/2021 12:00:00 AM
De Witt,1293,-1,18979,26,22,0,3/15/2021 12:00:00 AM
DeKalb,8446,5,116350,93,115,0,3/15/2021 12:00:00 AM
Douglas,2497,1,29333,35,33,0,3/15/2021 12:00:00 AM
DuPage,79010,121,1098125,1931,1213,1,3/15/2021 12:00:00 AM
Edgar,1602,8,13538,101,39,0,3/15/2021 12:00:00 AM
Edwards,534,0,3888,2,12,0,3/15/2021 12:00:00 AM
Effingham,4510,2,39454,29,69,0,3/15/2021 12:00:00 AM
Fayette,3069,0,27326,16,54,0,3/15/2021 12:00:00 AM
Ford,1621,0,25642,13,46,0,3/15/2021 12:00:00 AM
Franklin,4185,0,44821,84,66,0,3/15/2021 12:00:00 AM
Fulton,2979,5,68852,43,48,0,3/15/2021 12:00:00 AM
Gallatin,443,0,3825,3,4,0,3/15/2021 12:00:00 AM
Greene,1389,-1,13035,13,32,0,3/15/2021 12:00:00 AM
Grundy,5282,4,49222,131,66,0,3/15/2021 12:00:00 AM
Hamilton,796,0,6702,6,15,0,3/15/2021 12:00:00 AM
Hancock,1687,0,16990,27,30,0,3/15/2021 12:00:00 AM
Hardin,352,0,4823,7,12,0,3/15/2021 12:00:00 AM
Henderson,507,0,6481,6,14,0,3/15/2021 12:00:00 AM
Henry,4385,0,59829,89,58,0,3/15/2021 12:00:00 AM
Illinois,1210113,782,19170243,39145,20954,11,3/15/2021 12:00:00 AM
Iroquois,2802,0,42711,20,63,0,3/15/2021 12:00:00 AM
Jackson,4650,0,68477,126,62,0,3/15/2021 12:00:00 AM
Jasper,1114,0,10783,8,17,0,3/15/2021 12:00:00 AM
Jefferson,4014,1,47717,14,118,0,3/15/2021 12:00:00 AM
Jersey,2518,0,27941,33,48,0,3/15/2021 12:00:00 AM
Jo Daviess,1629,1,19096,13,22,0,3/15/2021 12:00:00 AM
Johnson,1362,0,38375,395,12,0,3/15/2021 12:00:00 AM
Kane,51672,17,567442,794,732,1,3/15/2021 12:00:00 AM
Kankakee,12742,3,195410,74,191,0,3/15/2021 12:00:00 AM
Kendall,11340,7,116027,208,88,0,3/15/2021 12:00:00 AM
Knox,5035,0,88492,41,133,0,3/15/2021 12:00:00 AM
Lake,60810,10,844237,1300,943,0,3/15/2021 12:00:00 AM
LaSalle,11026,7,154684,233,223,0,3/15/2021 12:00:00 AM
Lawrence,2345,6,38424,253,24,0,3/15/2021 12:00:00 AM
Lee,3466,4,68352,56,45,0,3/15/2021 12:00:00 AM
Livingston,4310,1,85779,64,79,0,3/15/2021 12:00:00 AM
Logan,3337,6,72023,28,54,0,3/15/2021 12:00:00 AM
Macon,9672,3,152280,102,186,0,3/15/2021 12:00:00 AM
Macoupin,4424,7,63846,71,80,0,3/15/2021 12:00:00 AM
Madison,28540,20,273977,606,475,0,3/15/2021 12:00:00 AM
Marion,4296,-1,72646,22,113,0,3/15/2021 12:00:00 AM
Marshall,867,0,17111,38,15,0,3/15/2021 12:00:00 AM
Mason,1297,-1,19703,5,41,0,3/15/2021 12:00:00 AM
Massac,1299,0,10870,142,36,0,3/15/2021 12:00:00 AM
McDonough,2352,2,42938,76,41,0,3/15/2021 12:00:00 AM
McHenry,24919,19,282862,513,268,0,3/15/2021 12:00:00 AM
McLean,14935,21,269688,239,162,0,3/15/2021 12:00:00 AM
Menard,1056,0,16744,16,8,0,3/15/2021 12:00:00 AM
Mercer,1297,2,15554,49,33,0,3/15/2021 12:00:00 AM
Monroe,4120,4,37753,54,89,0,3/15/2021 12:00:00 AM
Montgomery,3563,1,60780,35,71,0,3/15/2021 12:00:00 AM
Morgan,3643,0,51266,15,78,0,3/15/2021 12:00:00 AM
Moultrie,1513,0,21400,26,24,0,3/15/2021 12:00:00 AM
Ogle,5170,4,53434,92,76,0,3/15/2021 12:00:00 AM
Peoria,17244,20,265605,233,269,1,3/15/2021 12:00:00 AM
Perry,3091,0,40125,120,59,0,3/15/2021 12:00:00 AM
Piatt,1367,0,27484,43,14,0,3/15/2021 12:00:00 AM
Pike,1716,0,16485,25,50,0,3/15/2021 12:00:00 AM
Pope,289,1,2751,18,3,0,3/15/2021 12:00:00 AM
Pulaski,673,0,5659,15,7,0,3/15/2021 12:00:00 AM
Putnam,427,0,5541,12,3,0,3/15/2021 12:00:00 AM
Randolph,3999,0,48382,248,80,0,3/15/2021 12:00:00 AM
Richland,1646,1,22271,36,39,0,3/15/2021 12:00:00 AM
Rock Island,13342,5,171230,1010,290,0,3/15/2021 12:00:00 AM
Saline,2369,0,30557,22,49,0,3/15/2021 12:00:00 AM
Sangamon,16422,9,317985,138,225,0,3/15/2021 12:00:00 AM
Schuyler,683,0,10931,15,5,0,3/15/2021 12:00:00 AM
Scott,451,0,7691,4,1,0,3/15/2021 12:00:00 AM
Shelby,2179,1,23171,26,35,0,3/15/2021 12:00:00 AM
St. Clair,26095,18,328158,2238,481,0,3/15/2021 12:00:00 AM
Stark,546,0,7853,4,23,0,3/15/2021 12:00:00 AM
Stephenson,4180,8,49795,46,78,0,3/15/2021 12:00:00 AM
Tazewell,13878,18,186588,196,242,0,3/15/2021 12:00:00 AM
Union,2214,0,31011,41,39,0,3/15/2021 12:00:00 AM
Vermilion,8733,10,117016,122,119,0,3/15/2021 12:00:00 AM
Wabash,1308,0,12519,12,12,0,3/15/2021 12:00:00 AM
Warren,1667,0,16157,16,44,0,3/15/2021 12:00:00 AM
Washington,1597,0,11729,19,25,0,3/15/2021 12:00:00 AM
Wayne,1694,0,14956,35,49,0,3/15/2021 12:00:00 AM
White,1632,0,21406,17,25,0,3/15/2021 12:00:00 AM
Whiteside,6019,4,60131,70,151,0,3/15/2021 12:00:00 AM
Will,66632,35,769363,2809,923,1,3/15/2021 12:00:00 AM
Williamson,6941,2,89097,100,124,0,3/15/2021 12:00:00 AM
Winnebago,28631,19,338978,675,446,0,3/15/2021 12:00:00 AM
Woodford,3777,7,58398,48,60,0,3/15/2021 12:00:00 AM
Adams,8056,5,132590,277,115,0,3/16/2021 12:00:00 AM
Alexander,453,0,5166,13,10,0,3/16/2021 12:00:00 AM
Bond,1920,1,28256,34,24,0,3/16/2021 12:00:00 AM
Boone,5993,4,53091,129,70,0,3/16/2021 12:00:00 AM
Brown,675,0,21977,7,6,0,3/16/2021 12:00:00 AM
Bureau,3377,1,38967,130,78,0,3/16/2021 12:00:00 AM
Calhoun,486,1,5235,16,2,0,3/16/2021 12:00:00 AM
Carroll,1597,2,18434,45,35,0,3/16/2021 12:00:00 AM
Cass,1898,-1,18468,41,24,0,3/16/2021 12:00:00 AM
Champaign,18503,22,1912340,5645,132,0,3/16/2021 12:00:00 AM
Chicago,249783,361,3548490,9022,4957,1,3/16/2021 12:00:00 AM
Christian,3360,1,46384,73,71,0,3/16/2021 12:00:00 AM
Clark,1698,2,14927,35,32,0,3/16/2021 12:00:00 AM
Clay,1445,0,14350,15,42,0,3/16/2021 12:00:00 AM
Clinton,5608,5,57359,98,89,0,3/16/2021 12:00:00 AM
Coles,5323,9,71097,220,93,0,3/16/2021 12:00:00 AM
Cook,234363,503,3224998,7639,4572,7,3/16/2021 12:00:00 AM
Crawford,2019,0,30927,55,24,0,3/16/2021 12:00:00 AM
Cumberland,1226,1,11074,33,18,0,3/16/2021 12:00:00 AM
De Witt,1295,2,19020,41,22,0,3/16/2021 12:00:00 AM
DeKalb,8455,9,116646,296,115,0,3/16/2021 12:00:00 AM
Douglas,2501,4,29395,62,33,0,3/16/2021 12:00:00 AM
DuPage,79165,155,1101358,3233,1214,1,3/16/2021 12:00:00 AM
Edgar,1604,2,13575,37,39,0,3/16/2021 12:00:00 AM
Edwards,535,1,3912,24,12,0,3/16/2021 12:00:00 AM
Effingham,4515,5,39546,92,69,0,3/16/2021 12:00:00 AM
Fayette,3070,1,27352,26,54,0,3/16/2021 12:00:00 AM
Ford,1622,1,25740,98,46,0,3/16/2021 12:00:00 AM
Franklin,4193,8,44971,150,66,0,3/16/2021 12:00:00 AM
Fulton,3001,22,68959,107,48,0,3/16/2021 12:00:00 AM
Gallatin,443,0,3834,9,4,0,3/16/2021 12:00:00 AM
Greene,1389,0,13071,36,32,0,3/16/2021 12:00:00 AM
Grundy,5294,12,49419,197,66,0,3/16/2021 12:00:00 AM
Hamilton,796,0,6727,25,15,0,3/16/2021 12:00:00 AM
Hancock,1687,0,17011,21,30,0,3/16/2021 12:00:00 AM
Hardin,353,1,4830,7,12,0,3/16/2021 12:00:00 AM
Henderson,508,1,6491,10,14,0,3/16/2021 12:00:00 AM
Henry,4393,8,59935,106,58,0,3/16/2021 12:00:00 AM
Illinois,1212110,1997,19221483,51240,20971,17,3/16/2021 12:00:00 AM
Iroquois,2804,2,42769,58,63,0,3/16/2021 12:00:00 AM
Jackson,4655,5,68742,265,62,0,3/16/2021 12:00:00 AM
Jasper,1114,0,10830,47,17,0,3/16/2021 12:00:00 AM
Jefferson,4021,7,47812,95,118,0,3/16/2021 12:00:00 AM
Jersey,2518,0,28010,69,48,0,3/16/2021 12:00:00 AM
Jo Daviess,1629,0,19134,38,22,0,3/16/2021 12:00:00 AM
Johnson,1362,0,38409,34,12,0,3/16/2021 12:00:00 AM
Kane,51733,61,568859,1417,732,0,3/16/2021 12:00:00 AM
Kankakee,12764,22,195988,578,191,0,3/16/2021 12:00:00 AM
Kendall,11347,7,116408,381,88,0,3/16/2021 12:00:00 AM
Knox,5042,7,88683,191,133,0,3/16/2021 12:00:00 AM
Lake,60934,124,847379,3142,943,0,3/16/2021 12:00:00 AM
LaSalle,11044,18,155235,551,223,0,3/16/2021 12:00:00 AM
Lawrence,2346,1,39334,910,24,0,3/16/2021 12:00:00 AM
Lee,3475,9,68520,168,45,0,3/16/2021 12:00:00 AM
Livingston,4322,12,86022,243,79,0,3/16/2021 12:00:00 AM
Logan,3343,6,72130,107,54,0,3/16/2021 12:00:00 AM
Macon,9693,21,152611,331,186,0,3/16/2021 12:00:00 AM
Macoupin,4431,7,64061,215,80,0,3/16/2021 12:00:00 AM
Madison,28589,49,274591,614,477,2,3/16/2021 12:00:00 AM
Marion,4298,2,72727,81,113,0,3/16/2021 12:00:00 AM
Marshall,871,4,17179,68,15,0,3/16/2021 12:00:00 AM
Mason,1302,5,19814,111,41,0,3/16/2021 12:00:00 AM
Massac,1300,1,10879,9,36,0,3/16/2021 12:00:00 AM
McDonough,2355,3,43122,184,41,0,3/16/2021 12:00:00 AM
McHenry,24963,44,283772,910,268,0,3/16/2021 12:00:00 AM
McLean,14966,31,270372,684,162,0,3/16/2021 12:00:00 AM
Menard,1063,7,16809,65,8,0,3/16/2021 12:00:00 AM
Mercer,1297,0,15578,24,33,0,3/16/2021 12:00:00 AM
Monroe,4131,11,37805,52,89,0,3/16/2021 12:00:00 AM
Montgomery,3562,-1,60860,80,71,0,3/16/2021 12:00:00 AM
Morgan,3648,5,51481,215,78,0,3/16/2021 12:00:00 AM
Moultrie,1512,-1,21465,65,24,0,3/16/2021 12:00:00 AM
Ogle,5184,14,53639,205,77,1,3/16/2021 12:00:00 AM
Peoria,17295,51,266455,850,270,1,3/16/2021 12:00:00 AM
Perry,3092,1,40184,59,59,0,3/16/2021 12:00:00 AM
Piatt,1367,0,27564,80,14,0,3/16/2021 12:00:00 AM
Pike,1718,2,16515,30,50,0,3/16/2021 12:00:00 AM
Pope,292,3,2759,8,3,0,3/16/2021 12:00:00 AM
Pulaski,673,0,5686,27,7,0,3/16/2021 12:00:00 AM
Putnam,428,1,5563,22,3,0,3/16/2021 12:00:00 AM
Randolph,3998,-1,48470,88,80,0,3/16/2021 12:00:00 AM
Richland,1650,4,22352,81,39,0,3/16/2021 12:00:00 AM
Rock Island,13353,11,171571,341,291,1,3/16/2021 12:00:00 AM
Saline,2370,1,30644,87,49,0,3/16/2021 12:00:00 AM
Sangamon,16448,26,318639,654,224,-1,3/16/2021 12:00:00 AM
Schuyler,683,0,10939,8,5,0,3/16/2021 12:00:00 AM
Scott,451,0,7711,20,1,0,3/16/2021 12:00:00 AM
Shelby,2184,5,23227,56,35,0,3/16/2021 12:00:00 AM
St. Clair,26135,40,329509,1351,482,1,3/16/2021 12:00:00 AM
Stark,546,0,7865,12,23,0,3/16/2021 12:00:00 AM
Stephenson,4190,10,49890,95,78,0,3/16/2021 12:00:00 AM
Tazewell,13900,22,187193,605,242,0,3/16/2021 12:00:00 AM
Union,2215,1,31090,79,39,0,3/16/2021 12:00:00 AM
Vermilion,8747,14,117273,257,119,0,3/16/2021 12:00:00 AM
Wabash,1308,0,12549,30,12,0,3/16/2021 12:00:00 AM
Warren,1667,0,16207,50,44,0,3/16/2021 12:00:00 AM
Washington,1597,0,11757,28,25,0,3/16/2021 12:00:00 AM
Wayne,1694,0,14987,31,49,0,3/16/2021 12:00:00 AM
White,1632,0,21456,50,25,0,3/16/2021 12:00:00 AM
Whiteside,6030,11,60282,151,151,0,3/16/2021 12:00:00 AM
Will,66737,105,771552,2189,925,2,3/16/2021 12:00:00 AM
Williamson,6951,10,89377,280,124,0,3/16/2021 12:00:00 AM
Winnebago,28650,19,339814,836,447,1,3/16/2021 12:00:00 AM
Woodford,3789,12,58619,221,60,0,3/16/2021 12:00:00 AM
Adams,8058,2,133131,541,115,0,3/17/2021 12:00:00 AM
Alexander,453,0,5183,17,10,0,3/17/2021 12:00:00 AM
Bond,1920,0,28656,400,24,0,3/17/2021 12:00:00 AM
Boone,6000,7,53227,136,71,1,3/17/2021 12:00:00 AM
Brown,675,0,22001,24,6,0,3/17/2021 12:00:00 AM
Bureau,3378,1,39103,136,78,0,3/17/2021 12:00:00 AM
Calhoun,486,0,5242,7,2,0,3/17/2021 12:00:00 AM
Carroll,1598,1,18466,32,35,0,3/17/2021 12:00:00 AM
Cass,1898,0,18581,113,24,0,3/17/2021 12:00:00 AM
Champaign,18564,61,1925745,13405,132,0,3/17/2021 12:00:00 AM
Chicago,250028,245,3561119,12629,4963,6,3/17/2021 12:00:00 AM
Christian,3364,4,46538,154,71,0,3/17/2021 12:00:00 AM
Clark,1701,3,14965,38,32,0,3/17/2021 12:00:00 AM
Clay,1446,1,14410,60,42,0,3/17/2021 12:00:00 AM
Clinton,5626,18,57559,200,89,0,3/17/2021 12:00:00 AM
Coles,5339,16,71342,245,93,0,3/17/2021 12:00:00 AM
Cook,234691,328,3235044,10046,4572,0,3/17/2021 12:00:00 AM
Crawford,2021,2,30976,49,24,0,3/17/2021 12:00:00 AM
Cumberland,1229,3,11113,39,18,0,3/17/2021 12:00:00 AM
De Witt,1296,1,19146,126,22,0,3/17/2021 12:00:00 AM
DeKalb,8473,18,117143,497,115,0,3/17/2021 12:00:00 AM
Douglas,2503,2,29559,164,33,0,3/17/2021 12:00:00 AM
DuPage,79328,163,1104948,3590,1214,0,3/17/2021 12:00:00 AM
Edgar,1608,4,13601,26,39,0,3/17/2021 12:00:00 AM
Edwards,535,0,3937,25,12,0,3/17/2021 12:00:00 AM
Effingham,4516,1,39703,157,69,0,3/17/2021 12:00:00 AM
Fayette,3074,4,27518,166,54,0,3/17/2021 12:00:00 AM
Ford,1627,5,25866,126,46,0,3/17/2021 12:00:00 AM
Franklin,4199,6,45096,125,66,0,3/17/2021 12:00:00 AM
Fulton,3031,30,69286,327,48,0,3/17/2021 12:00:00 AM
Gallatin,443,0,3846,12,4,0,3/17/2021 12:00:00 AM
Greene,1389,0,13135,64,32,0,3/17/2021 12:00:00 AM
Grundy,5308,14,49677,258,68,2,3/17/2021 12:00:00 AM
Hamilton,796,0,6740,13,15,0,3/17/2021 12:00:00 AM
Hancock,1687,0,17055,44,30,0,3/17/2021 12:00:00 AM
Hardin,354,1,4845,15,12,0,3/17/2021 12:00:00 AM
Henderson,508,0,6523,32,14,0,3/17/2021 12:00:00 AM
Henry,4398,5,60021,86,58,0,3/17/2021 12:00:00 AM
Illinois,1213765,1655,19299281,77798,20988,17,3/17/2021 12:00:00 AM
Iroquois,2804,0,42878,109,63,0,3/17/2021 12:00:00 AM
Jackson,4660,5,68833,91,62,0,3/17/2021 12:00:00 AM
Jasper,1114,0,10844,14,17,0,3/17/2021 12:00:00 AM
Jefferson,4020,-1,48038,226,118,0,3/17/2021 12:00:00 AM
Jersey,2521,3,28097,87,48,0,3/17/2021 12:00:00 AM
Jo Daviess,1631,2,19167,33,22,0,3/17/2021 12:00:00 AM
Johnson,1364,2,38485,76,12,0,3/17/2021 12:00:00 AM
Kane,51795,62,570526,1667,733,1,3/17/2021 12:00:00 AM
Kankakee,12772,8,196847,859,191,0,3/17/2021 12:00:00 AM
Kendall,11377,30,116843,435,88,0,3/17/2021 12:00:00 AM
Knox,5046,4,88859,176,133,0,3/17/2021 12:00:00 AM
Lake,61006,72,851098,3719,942,-1,3/17/2021 12:00:00 AM
LaSalle,11068,24,155897,662,223,0,3/17/2021 12:00:00 AM
Lawrence,2349,3,39368,34,24,0,3/17/2021 12:00:00 AM
Lee,3495,20,70283,1763,45,0,3/17/2021 12:00:00 AM
Livingston,4329,7,87312,1290,79,0,3/17/2021 12:00:00 AM
Logan,3349,6,73033,903,54,0,3/17/2021 12:00:00 AM
Macon,9699,6,153707,1096,186,0,3/17/2021 12:00:00 AM
Macoupin,4438,7,64355,294,80,0,3/17/2021 12:00:00 AM
Madison,28620,31,275483,892,481,4,3/17/2021 12:00:00 AM
Marion,4305,7,73459,732,113,0,3/17/2021 12:00:00 AM
Marshall,871,0,17277,98,15,0,3/17/2021 12:00:00 AM
Mason,1306,4,19882,68,41,0,3/17/2021 12:00:00 AM
Massac,1301,1,10903,24,36,0,3/17/2021 12:00:00 AM
McDonough,2356,1,43266,144,41,0,3/17/2021 12:00:00 AM
McHenry,24992,29,284793,1021,269,1,3/17/2021 12:00:00 AM
McLean,14987,21,271946,1574,162,0,3/17/2021 12:00:00 AM
Menard,1067,4,16884,75,8,0,3/17/2021 12:00:00 AM
Mercer,1297,0,15618,40,33,0,3/17/2021 12:00:00 AM
Monroe,4135,4,38039,234,89,0,3/17/2021 12:00:00 AM
Montgomery,3569,7,61087,227,71,0,3/17/2021 12:00:00 AM
Morgan,3650,2,51782,301,78,0,3/17/2021 12:00:00 AM
Moultrie,1513,1,21532,67,24,0,3/17/2021 12:00:00 AM
Ogle,5195,11,53924,285,77,0,3/17/2021 12:00:00 AM
Peoria,17349,54,267723,1268,270,0,3/17/2021 12:00:00 AM
Perry,3093,1,40215,31,59,0,3/17/2021 12:00:00 AM
Piatt,1373,6,27662,98,14,0,3/17/2021 12:00:00 AM
Pike,1718,0,16587,72,50,0,3/17/2021 12:00:00 AM
Pope,292,0,2776,17,3,0,3/17/2021 12:00:00 AM
Pulaski,673,0,5715,29,7,0,3/17/2021 12:00:00 AM
Putnam,429,1,5588,25,3,0,3/17/2021 12:00:00 AM
Randolph,4001,3,48629,159,81,1,3/17/2021 12:00:00 AM
Richland,1650,0,22384,32,39,0,3/17/2021 12:00:00 AM
Rock Island,13375,22,171936,365,291,0,3/17/2021 12:00:00 AM
Saline,2374,4,30803,159,49,0,3/17/2021 12:00:00 AM
Sangamon,16471,23,320313,1674,224,0,3/17/2021 12:00:00 AM
Schuyler,683,0,10997,58,5,0,3/17/2021 12:00:00 AM
Scott,451,0,7728,17,1,0,3/17/2021 12:00:00 AM
Shelby,2186,2,23325,98,35,0,3/17/2021 12:00:00 AM
St. Clair,26167,32,330438,929,482,0,3/17/2021 12:00:00 AM
Stark,548,2,7878,13,23,0,3/17/2021 12:00:00 AM
Stephenson,4191,1,50044,154,78,0,3/17/2021 12:00:00 AM
Tazewell,13922,22,187872,679,242,0,3/17/2021 12:00:00 AM
Union,2216,1,31239,149,39,0,3/17/2021 12:00:00 AM
Vermilion,8755,8,117625,352,119,0,3/17/2021 12:00:00 AM
Wabash,1308,0,12585,36,12,0,3/17/2021 12:00:00 AM
Warren,1668,1,16288,81,44,0,3/17/2021 12:00:00 AM
Washington,1599,2,11805,48,25,0,3/17/2021 12:00:00 AM
Wayne,1694,0,15058,71,49,0,3/17/2021 12:00:00 AM
White,1637,5,21532,76,25,0,3/17/2021 12:00:00 AM
Whiteside,6041,11,60498,216,151,0,3/17/2021 12:00:00 AM
Will,66817,80,773837,2285,926,1,3/17/2021 12:00:00 AM
Williamson,6958,7,89673,296,124,0,3/17/2021 12:00:00 AM
Winnebago,28674,24,340968,1154,448,1,3/17/2021 12:00:00 AM
Woodford,3798,9,58880,261,60,0,3/17/2021 12:00:00 AM
Adams,8058,0,133775,644,115,0,3/18/2021 12:00:00 AM
Alexander,453,0,5197,14,10,0,3/18/2021 12:00:00 AM
Bond,1922,2,28808,152,24,0,3/18/2021 12:00:00 AM
Boone,6009,9,53374,147,71,0,3/18/2021 12:00:00 AM
Brown,675,0,22142,141,6,0,3/18/2021 12:00:00 AM
Bureau,3383,5,39225,122,78,0,3/18/2021 12:00:00 AM
Calhoun,486,0,5256,14,2,0,3/18/2021 12:00:00 AM
Carroll,1599,1,18501,35,35,0,3/18/2021 12:00:00 AM
Cass,1903,5,18658,77,24,0,3/18/2021 12:00:00 AM
Champaign,18587,23,1935992,10247,133,1,3/18/2021 12:00:00 AM
Chicago,250568,540,3576724,15605,4968,5,3/18/2021 12:00:00 AM
Christian,3372,8,46830,292,71,0,3/18/2021 12:00:00 AM
Clark,1703,2,15029,64,32,0,3/18/2021 12:00:00 AM
Clay,1446,0,14476,66,42,0,3/18/2021 12:00:00 AM
Clinton,5633,7,57780,221,89,0,3/18/2021 12:00:00 AM
Coles,5345,6,71786,444,93,0,3/18/2021 12:00:00 AM
Cook,235203,512,3250044,15000,4576,4,3/18/2021 12:00:00 AM
Crawford,2026,5,31102,126,24,0,3/18/2021 12:00:00 AM
Cumberland,1234,5,11160,47,19,1,3/18/2021 12:00:00 AM
De Witt,1298,2,19239,93,22,0,3/18/2021 12:00:00 AM
DeKalb,8479,6,117474,331,115,0,3/18/2021 12:00:00 AM
Douglas,2506,3,29646,87,33,0,3/18/2021 12:00:00 AM
DuPage,79511,183,1109710,4762,1218,4,3/18/2021 12:00:00 AM
Edgar,1610,2,13654,53,39,0,3/18/2021 12:00:00 AM
Edwards,536,1,3954,17,12,0,3/18/2021 12:00:00 AM
Effingham,4520,4,39858,155,69,0,3/18/2021 12:00:00 AM
Fayette,3076,2,27969,451,54,0,3/18/2021 12:00:00 AM
Ford,1628,1,25963,97,46,0,3/18/2021 12:00:00 AM
Franklin,4206,7,45273,177,66,0,3/18/2021 12:00:00 AM
Fulton,3046,15,69604,318,48,0,3/18/2021 12:00:00 AM
Gallatin,443,0,3869,23,4,0,3/18/2021 12:00:00 AM
Greene,1390,1,13184,49,32,0,3/18/2021 12:00:00 AM
Grundy,5318,10,50015,338,68,0,3/18/2021 12:00:00 AM
Hamilton,795,-1,6780,40,15,0,3/18/2021 12:00:00 AM
Hancock,1687,0,17143,88,30,0,3/18/2021 12:00:00 AM
Hardin,357,3,4865,20,12,0,3/18/2021 12:00:00 AM
Henderson,509,1,6542,19,14,0,3/18/2021 12:00:00 AM
Henry,4404,6,60381,360,58,0,3/18/2021 12:00:00 AM
Illinois,1216090,2325,19389098,89817,21022,34,3/18/2021 12:00:00 AM
Iroquois,2805,1,43116,238,63,0,3/18/2021 12:00:00 AM
Jackson,4663,3,69181,348,62,0,3/18/2021 12:00:00 AM
Jasper,1115,1,10879,35,17,0,3/18/2021 12:00:00 AM
Jefferson,4027,7,48705,667,118,0,3/18/2021 12:00:00 AM
Jersey,2521,0,28197,100,48,0,3/18/2021 12:00:00 AM
